ID,Lat,Lon,Target
ID_LKPZYAML4AP9,14.329117,33.557645,0
ID_ERVODRIN6NQJ,14.119091,33.237935,0
ID_JW3C3SLIFPU9,14.529262,33.449309,0
ID_KJCLG3OLWC2R,14.272343,33.338816,1
ID_HE3IUU07DVS0,14.399904,33.360465,1
ID_Y65RF4QM80HW,14.27962,33.396218,0
ID_YHNFKUGEITAM,14.458295,33.407717,0
ID_N06DUIS76U2C,14.406731,33.220777,0
ID_L1COTIFNKGF0,14.149364,33.243325,0
ID_6XGVCOPKFU0R,14.426674,33.335672,1
ID_YHQON2FO5BSN,14.322919,33.265334,0
ID_8L8W2UENQ7Z6,14.242519,33.283569,1
ID_VV3H38E5YD4K,14.150083,33.361453,0
ID_755PHV7RO4EB,14.385441,33.265962,1
ID_F1HEH3BL1ECS,14.480483,33.24063,0
ID_SBVTWKA8I0T6,14.292555,33.574174,0
ID_DCPG8M562NPX,14.463056,33.127083,0
ID_17PE7O6U1ZBY,14.13014,33.440505,1
ID_4JA9RS17TQPI,14.421643,33.500153,0
ID_S9SQBNJCNZ2O,14.186914,33.18754,0
ID_27I5XPO4NVZA,14.181524,33.340882,1
ID_QCPFXXFXSEZE,14.282045,33.34717,1
ID_9GZNKM0Q6WPA,14.271715,33.260483,1
ID_XQNINOD7OUBR,14.233536,33.228323,1
ID_N2J7TZWCZMCW,14.301988,33.329294,1
ID_MSMT0GS024EG,14.490095,33.331899,1
ID_2E2VILZYVPFF,14.410325,33.265962,1
ID_PGTB2LKLGHXB,14.518751,33.439427,1
ID_8TPR6JLPLA49,14.400713,33.51803,0
ID_PLZKY0Y76BF7,14.189788,33.280695,1
ID_CLI1ECRZ74VI,14.483178,33.515245,0
ID_HL8NS4OF9TV9,14.201915,33.382564,0
ID_NATAFTGRNM7Z,14.450479,33.529618,0
ID_AT1FL39D43J9,14.198412,33.39523,0
ID_DEK8FK5VEIKM,14.522345,33.227604,0
ID_4AGW6XX8TLRA,14.237938,33.339355,0
ID_QRO4ZSVSC9KF,14.406282,33.369179,0
ID_MN4R8RX3GZBH,14.321751,33.294349,1
ID_M0757ERFGWKI,14.411672,33.466377,0
ID_5CRKV8P1VRCF,14.350587,33.390469,1
ID_L77S427OJB9X,14.230212,33.267669,1
ID_JTWT15CINHCS,14.179008,33.196882,0
ID_H15XA1BK62U3,14.465122,33.407088,0
ID_UQ0ZQLG44LAP,14.323907,33.37906,1
ID_5923M16UB37G,14.405025,33.511113,0
ID_CC3ZIA13GUCA,14.31124,33.575971,1
ID_CS2720GS5NBU,14.349509,33.220238,1
ID_4I0JOPFCLY0B,14.414457,33.372053,0
ID_M0KTI9VR7TU2,14.347892,33.191402,0
ID_4UQHTOD24EQ8,14.464134,33.292822,1
ID_9QLO9VANLKAI,14.281147,33.216196,1
ID_8FM5IQCUHGQ0,14.251053,33.399452,0
ID_P0F55LV63H2O,14.305851,33.199038,0
ID_Z2K1GKR70ORT,14.420026,33.361633,1
ID_ID9HVQWQOUJW,14.326422,33.248625,0
ID_D4HUKZGD668S,14.432872,33.265154,0
ID_60X28A4AC87N,14.329925,33.558364,0
ID_QWG70QONWXEK,14.421374,33.353818,1
ID_QXSKQXHDV2DF,14.45003,33.1446,0
ID_YHKP9F4GGSYU,14.409875,33.422539,1
ID_YA1HP64AXU0D,14.242879,33.298392,1
ID_U383CJ7LI2U8,14.547497,33.201014,1
ID_MZJTQZIAJT9K,14.386789,33.527462,0
ID_U18MJQJXLL7X,14.237579,33.338906,0
ID_2MDH24SNO2DN,14.360738,33.198409,1
ID_CS3ODWQ47TX2,14.128164,33.303243,0
ID_46736JKW53WH,14.239824,33.221316,1
ID_L4TQOIWZM7LP,14.389124,33.551806,0
ID_5L4XPM4IG5TO,14.393077,33.437361,0
ID_2H0JYIM18W7D,14.408528,33.353009,0
ID_NZ7YJHBCAT9V,14.425955,33.521982,0
ID_J6OL3TRUPMDK,14.424788,33.243415,1
ID_QZG4SOYYNIOS,14.306839,33.573096,1
ID_9RE9D6R7I9P1,14.531148,33.271442,0
ID_ZALM8ZK1GJZ9,14.49279,33.212153,1
ID_G9XIHB4LEQPF,14.378434,33.550639,0
ID_RHVOPQ4DR0P1,14.255365,33.262818,1
ID_JQXR3TTIBL0F,14.273332,33.424515,1
ID_6G9QUQ7ZIS13,14.193381,33.327767,1
ID_AI34GRUGG83I,14.451737,33.149631,0
ID_86UCS17ZTJBN,14.249975,33.180622,1
ID_8ZOMQ28QW8ON,14.404665,33.536266,0
ID_N8RYQUECX0EE,14.261564,33.459909,1
ID_EMYYH6IBCHH9,14.44491,33.116393,0
ID_ZKL6M2FBVJ5G,14.316271,33.534738,0
ID_IRCRZNFL280R,14.312139,33.300637,1
ID_9P8G8TM60AWW,14.432333,33.205416,1
ID_BBHMXJ78E8BM,14.386519,33.358489,1
ID_236VTPBP7ZAI,14.482639,33.323455,1
ID_7A5OLAHYFWRZ,14.452725,33.527552,0
ID_7OJGPHPZHE3M,14.163468,33.369538,0
ID_27B271C91TQD,14.360738,33.227604,1
ID_LMCPI3IPXI5P,14.354899,33.210806,1
ID_EM4UO6Q0QJUX,14.366038,33.291475,1
ID_4XNUKL7RWFO8,14.158796,33.269196,0
ID_GQZCJ8BDY4N5,14.424698,33.208291,1
ID_GP55SIA1GM92,14.557379,33.440775,0
ID_BPNALAHMNRU2,14.195268,33.382474,0
ID_OFBN4KBNN3YH,14.429638,33.366214,1
ID_AY7DHBO2TWIT,14.445089,33.106152,0
ID_DLRFEXFYWY97,14.329027,33.251679,0
ID_OR9XCZNICKE0,14.237489,33.154122,1
ID_8T1C02FB8TSA,14.372955,33.278719,1
ID_JRBSKS8MYPU6,14.113252,33.314202,0
ID_NWTAH34AEGHQ,14.429099,33.207213,1
ID_K5SS5L8BA8TF,14.110377,33.333426,1
ID_4625LDS3YLTT,14.497551,33.266591,1
ID_ZT9YQHPNE205,14.179817,33.163824,0
ID_O8USNL6PHJQ3,14.55693,33.440236,0
ID_1YBQ3ZBSDW7J,14.513451,33.297853,0
ID_MGC1I9NQMNOO,14.416254,33.327856,0
ID_4A16VFUV5CMI,14.518931,33.339894,0
ID_HI0IPI8O6WL3,14.488568,33.375018,1
ID_QAA4YD59LV9O,14.349958,33.564652,0
ID_1KE244UANPQK,14.416882,33.176131,1
ID_BIW5Q17E4TYI,14.441137,33.382833,1
ID_FSYUKCY524DO,14.195987,33.382743,0
ID_ZYX3ZCDDZKVD,14.305401,33.569593,1
ID_Y7AAGE8OKLU9,14.2153,33.276652,0
ID_SJP2VD9T12G3,14.30594,33.329653,1
ID_DB5G5Z0BLCRY,14.414008,33.37412,0
ID_FEZA7UV4WQYF,14.459462,33.239193,1
ID_VNNXI2Q248T2,14.409426,33.214219,1
ID_NA20SJUOQTXG,14.410414,33.163285,0
ID_2TBZGW6HBI8U,14.530519,33.450476,0
ID_NVHIBAGJHZ6G,14.450479,33.306476,1
ID_D19V32OBSIAM,14.419128,33.240271,1
ID_2QVZ8UPLG1CF,14.449312,33.147115,0
ID_RTBG94I38DWD,14.16778,33.4803,1
ID_SA05ISMPH69T,14.387777,33.531504,0
ID_PQ42ZY80SB6K,14.436286,33.244223,0
ID_56TGXOBP2JBL,14.423081,33.25114,0
ID_UE07Z8F7B4D3,14.434669,33.227245,1
ID_2DB9Z86WE24E,14.227877,33.257069,0
ID_WLXQ2CXKYO80,14.453803,33.147205,0
ID_GLHOS6GPPBJX,14.382387,33.518299,0
ID_RCL855BKOIWD,14.333609,33.376545,1
ID_7OTG0UI39ZQT,14.37565,33.226167,1
ID_LXLCPFV1HT9U,14.196885,33.382833,0
ID_DTYQ3JCCJFLV,14.273511,33.270544,1
ID_8F2X84MDHSHR,14.413289,33.372143,0
ID_Q1CX35FGCCYL,14.225362,33.393344,0
ID_K65UQQSKC8BD,14.41787,33.529887,0
ID_Z7H2T355OBFF,14.292376,33.341331,0
ID_2WS4H3BQB32I,14.158527,33.387594,0
ID_LRCJSDF3Y0ZO,14.201376,33.381126,0
ID_4ZNKV8YDW69G,14.335046,33.252488,0
ID_MXJH1PEPRMZU,14.162929,33.382025,0
ID_XQXW83S99E5X,14.406642,33.237666,1
ID_C4SOMPVJB8DV,14.155652,33.458921,1
ID_KHQIUD6LWJEP,14.450839,33.184395,1
ID_QE4J0MLO19MX,14.30639,33.350853,1
ID_EQ5U2OIX0CDT,14.519111,33.330372,0
ID_EVDBSSSRCCU1,14.310612,33.539589,0
ID_DDEEVSP1M6QI,14.51435,33.548483,0
ID_XMXEEGF1BXJL,14.423081,33.52306,0
ID_5SOF1D549RH2,14.510846,33.301176,0
ID_544WV4N9SEXQ,14.426854,33.241977,1
ID_IHJ9FXCXUCCM,14.282045,33.34717,1
ID_CVCS8IAT5K2H,14.519739,33.296056,1
ID_D78GZUYQOCF6,14.248089,33.255183,1
ID_DTBHDP8FG7X2,14.407001,33.198858,1
ID_NY8HGKLI5Y86,14.291567,33.451285,1
ID_MXSR6I2SI83T,14.512643,33.513448,0
ID_A2RLIT4YVG9R,14.532316,33.253656,0
ID_9ZRQCC53KF0T,14.245484,33.295248,1
ID_S4FZEUIV6BED,14.397928,33.328485,0
ID_BV0XPFOEAYDR,14.407809,33.372053,0
ID_72MGN6IVIKJP,14.329297,33.250961,0
ID_1L738WQR5HCY,14.264348,33.280515,1
ID_1479S6UANWI3,14.538694,33.470599,1
ID_0HW4CNZ5CNEU,14.292825,33.420922,1
ID_FRHI6ESPHOPF,14.527645,33.285456,1
ID_IKZ97LLTDN8W,14.102382,33.319233,0
ID_DDC8RTY24VHZ,14.564835,33.499345,0
ID_2Q03RMMB8ZT3,14.449312,33.142624,0
ID_Y3VLBIWYMYCQ,14.349958,33.564832,0
ID_YSZPVRS2XG1G,14.445988,33.118459,0
ID_JIZJDXWRP885,14.30064,33.331629,1
ID_8QLKIIT6JGHR,14.259947,33.195355,1
ID_YYBTLNYWIMJX,14.28465,33.393254,0
ID_13SAEOHXFP7Z,14.446078,33.314292,1
ID_PB7OHOOAFCDY,14.378794,33.234701,0
ID_GDW0A1ZO6K2K,14.370439,33.221047,1
ID_FPIZJN9MCJC1,14.161581,33.359836,0
ID_TGOJ1RQWEUFF,14.251143,33.293541,0
ID_G8ECMAJFALHW,14.399994,33.492967,1
ID_FYJ68EFUWWC2,14.209461,33.312316,0
ID_QRGWWI0RA5P2,14.34367,33.347799,1
ID_0MZGKUXE0KRJ,14.317978,33.294439,1
ID_E9W5BPII59LH,14.220151,33.458202,0
ID_K5SPCJQQ2Z6W,14.451557,33.413825,0
ID_R4RL2V6WBDML,14.174427,33.370706,0
ID_5Y5KJ0UB9D3R,14.520458,33.587919,0
ID_YS9T7JITTRGW,14.45551,33.210267,1
ID_LTYDOBZ2C7T0,14.199221,33.426042,0
ID_YE3KNCP4KMIR,14.521716,33.225269,0
ID_PF7GC2PTAWP1,14.208114,33.301715,1
ID_CYDEQU3MRIBH,14.435927,33.212782,1
ID_PRSRXR3EIGBK,14.136877,33.313573,0
ID_HGUXNT1EROIS,14.134093,33.310249,0
ID_879GB7SMVM58,14.333339,33.214758,0
ID_SV6O9K3EE4DD,14.160773,33.388493,0
ID_JP80C33V26XE,14.269289,33.341331,1
ID_WHUP4UDHIO0K,14.320224,33.269017,0
ID_0L26V68RIG0Q,14.491532,33.270724,1
ID_CA8XQDYLWNKT,14.349688,33.306926,1
ID_AVLIAJMBI9XL,14.323907,33.248535,0
ID_SZAG5YYV9M9Z,14.501773,33.392535,0
ID_6Y2LVQLY8MDD,14.504199,33.293361,1
ID_UARGPHPKNDVG,14.340526,33.220957,1
ID_O4ONKMTY7B5R,14.465212,33.536445,1
ID_W1A07BRUPE8A,14.356785,33.235599,1
ID_ILH8FTW8P90E,14.314474,33.220328,1
ID_1X3D7RLNAFQC,14.202724,33.282312,1
ID_GR4T78CRW4H5,14.453264,33.148014,0
ID_HMQSZNJG5B5R,14.472129,33.260662,1
ID_GEH3VM816ZQL,14.386609,33.542015,0
ID_MLVXCT5ITW0X,14.40224,33.508957,0
ID_E9QZ7Q0CXAYV,14.270726,33.346721,1
ID_UF3EF0SFQ08U,14.529621,33.480839,0
ID_ADV1HXR4EZC4,14.195088,33.376186,0
ID_HNF6RBBAOBNU,14.398557,33.551178,0
ID_ECJWPE7J6LQG,14.402509,33.265873,1
ID_Y49NDKK6RL3U,14.346095,33.296685,1
ID_MREZYFQFQMAM,14.393796,33.521174,0
ID_QOBMZI6QR6LW,14.460361,33.575522,0
ID_9R4WDSJ735R3,14.385801,33.547584,0
ID_K0YYOZSANR8S,14.515787,33.172178,1
ID_KZ5AZ8S0YJH5,14.230392,33.447961,1
ID_NGNMAFMTAS3K,14.356066,33.25105,1
ID_G8B9EYAGJ17V,14.155383,33.269915,0
ID_L3QV6LHCJ8YE,14.482909,33.511472,0
ID_8HIWVY2XERCV,14.464852,33.535188,1
ID_EVMA9I3AI3DR,14.452995,33.286534,0
ID_C4DVCV5HGA9V,14.390652,33.266951,1
ID_1L2IDTM3PWLE,14.431435,33.318873,1
ID_8JVYTVXMTLOY,14.131757,33.25662,0
ID_L3FCY9FLL7UF,14.504827,33.590524,0
ID_7E5U23Y4RRR5,14.308546,33.568785,1
ID_TB6A3L5OP35C,14.125828,33.360375,0
ID_V8DM87TQL4EC,14.377446,33.213501,1
ID_0Y9B08IT8GC4,14.445539,33.117651,0
ID_V7UVYAZ7T4R2,14.323637,33.394422,1
ID_H0DYP9CWYY7F,14.446078,33.11801,0
ID_USNUAPRGIGD7,14.307378,33.592051,1
ID_W0E199C4KRRD,14.435298,33.22437,1
ID_CWASKRT2T2ZF,14.424967,33.375647,1
ID_MWIKJ8AA4CXH,14.478776,33.178197,1
ID_6U9MY0ASQUWB,14.12484,33.435654,1
ID_P081JCA3JKBR,14.281327,33.326419,1
ID_XYNVY6OOQF99,14.449042,33.232545,1
ID_S0ZTWQDJIXE5,14.454432,33.564742,0
ID_U6V5M93TOLD3,14.425147,33.237486,1
ID_Y8W15G4YPDNK,14.132386,33.354716,0
ID_X0QPUDIJI9XZ,14.515697,33.214938,0
ID_JZF8JDYQ5IVH,14.269559,33.279527,1
ID_3GO143NHR60Y,14.29004,33.226706,1
ID_3XW2HNOYXAQR,14.437544,33.226886,1
ID_QG41GDB5E9FS,14.204431,33.21952,1
ID_TUGUMS0PXOWB,14.349688,33.255362,1
ID_EJ286YZM1V6O,14.142267,33.323005,1
ID_HFG1W6SMN2WJ,14.483986,33.510304,0
ID_WC4YTI5VJ99U,14.199849,33.392355,0
ID_UW3OFVW9SWCS,14.181524,33.531684,1
ID_SPBUGXBS7ZHC,14.396401,33.253835,1
ID_FJXOGJXNQOUE,14.399096,33.222304,1
ID_OZ9YHY1URAR1,14.501683,33.38445,1
ID_BH31SCLK7LOJ,14.46081,33.12852,0
ID_0KZSM8DIS96N,14.493958,33.358938,0
ID_O43Z0PC0DQ7F,14.469254,33.597441,1
ID_5S85W1F68WD6,14.429459,33.420293,1
ID_X71O1YT9NCCE,14.328578,33.580463,1
ID_P87ZMH5HGBQZ,14.329476,33.557556,0
ID_DZ9E8I7KVTBS,14.426764,33.207123,1
ID_WYEL6FIIGIKO,14.5033,33.413556,1
ID_9JC9KD01INGV,14.26354,33.250511,1
ID_SCU4QSJQKFD5,14.169756,33.399811,0
ID_22TD8WUPAYX2,14.374212,33.50707,0
ID_J5TCS8OYE8WL,14.229224,33.428288,0
ID_IJFAU7MX97FN,14.390831,33.267759,1
ID_NR9OFBKYKD1I,14.412481,33.168136,0
ID_4UJSIV64LUCK,14.330824,33.557825,0
ID_9ZZ37RZ38NBR,14.291927,33.572917,0
ID_BIJNYFMX4QH7,14.271984,33.286803,1
ID_20V6AOZERB0Y,14.42892,33.316448,1
ID_TEXH5XPN90UZ,14.467547,33.21916,1
ID_QENCZF5H29Y1,14.393616,33.537254,0
ID_A66ECSRPR6AC,14.565194,33.469341,0
ID_4UZHSSTT0OSO,14.199221,33.425952,0
ID_MOF5FWXQJSJC,14.409875,33.21916,0
ID_NISGM26AZ4M6,14.387777,33.216555,1
ID_F2OJ3MC4PV4H,14.301718,33.241528,1
ID_QT366BP5N4JA,14.270906,33.521264,1
ID_Z5C6R53YNWY9,14.201376,33.273329,1
ID_FW5FYKRPME24,14.39146,33.26749,1
ID_R7Q2EI87CI2Q,14.333609,33.540847,0
ID_2DSO2DUIJVKX,14.287615,33.325072,1
ID_L7JPBP7LOWCR,14.350227,33.565371,0
ID_AZPM2NOYXA3V,14.406642,33.369628,0
ID_MCXT23D81EN2,14.452096,33.147385,0
ID_2H3QZ6PMQDEI,14.260306,33.306027,0
ID_WXHLVPJFVTIJ,14.533753,33.222484,0
ID_GIBCKFDUM83Z,14.261564,33.308812,0
ID_A0F3XMVAC6ZF,14.372146,33.277461,1
ID_G8CABAZ61ACV,14.499438,33.327767,1
ID_LSQEQ3A74QYK,14.421554,33.500602,0
ID_4GQ8JAQ01TGL,14.426854,33.209458,0
ID_OY0UJZD0BQEO,14.286627,33.351572,0
ID_8D5BIMNI4R65,14.286716,33.201823,1
ID_46UMHKY3BG59,14.248808,33.332528,0
ID_5I87TK978M5Z,14.174158,33.489733,1
ID_93UW9MZL7MEH,14.305401,33.569593,1
ID_354H8436E90F,14.352653,33.236677,1
ID_XGS3XAIIATYL,14.430357,33.252847,1
ID_BXSBN5ETQHFX,14.142806,33.232725,0
ID_IUF7VTN3AV5Y,14.271535,33.338816,1
ID_GK04PUMHJT18,14.463505,33.3204,0
ID_ZZZOKHJYLLVR,14.458654,33.573546,0
ID_JYC7FN1S06UX,14.53007,33.449668,0
ID_0W20F5KIA6LC,14.371697,33.293002,1
ID_GOEVJ3FU7HE9,14.346185,33.224281,1
ID_YWRGLJ68L1GC,14.443832,33.300458,1
ID_CDT7TNCFVIG0,14.244675,33.280425,1
ID_VZ2151PAPTKQ,14.136428,33.311597,0
ID_P2V0WU813Q1C,14.328758,33.557825,0
ID_ZIXICECICA9A,14.349688,33.255991,1
ID_R3TQYVWYMRGQ,14.121067,33.481289,1
ID_QWVEEH2IWQFD,14.169756,33.401339,0
ID_FM8QZGYUAI4W,14.403587,33.530157,0
ID_N6PKYE2UXGF1,14.4503,33.529169,0
ID_3O4KP6RFTLX3,14.191585,33.391637,0
ID_MTMJ9Q1LWQS9,14.395502,33.21377,1
ID_L892K8VY38ZL,14.169935,33.216016,1
ID_G6WC2LOOJGGS,14.468446,33.556208,1
ID_PIPQGIXYECVQ,14.163468,33.383821,0
ID_BECFFWXO88UX,14.323188,33.258327,0
ID_B3QWQNRX36PI,14.190237,33.392266,0
ID_G4R39U7AH5KC,14.357414,33.265962,0
ID_XK4CW2U9RW6L,14.399006,33.21934,1
ID_M8B7NK4TICXO,14.446527,33.118818,0
ID_WH11UNWTCRDP,14.454971,33.352111,1
ID_XR4AN0C7MGCG,14.435298,33.242427,0
ID_RTGK5TKV9EXS,14.505546,33.337648,1
ID_6FWVUB5G1DE4,14.439969,33.364328,1
ID_BKEO0A9HLWY9,14.495934,33.389301,1
ID_VWWY1209BO7R,14.446976,33.176311,1
ID_XIB8IZEE2U2N,14.483358,33.26174,0
ID_5TZUXNOPF6CI,14.469793,33.440864,0
ID_K9JAUL18F2MM,14.232189,33.290756,1
ID_0A8LSLG2H2XH,14.298844,33.333426,1
ID_ZXCH3LDBSOT8,14.165354,33.364867,0
ID_AWAIF83GACDA,14.47698,33.300278,1
ID_TFWSDTJA0KGG,14.355707,33.314202,0
ID_Y79OAU7NUPY9,14.323278,33.396757,1
ID_88M45GRIYHEW,14.230482,33.24602,1
ID_AW3JY6KO0R6S,14.361277,33.21404,0
ID_30HHJ4M6THI3,14.345915,33.189426,0
ID_WMSV7LTBF9O0,14.357953,33.378791,1
ID_Q1OPVNQA6SNH,14.217905,33.445626,0
ID_SL0YNLJYFZ6I,14.223565,33.249074,1
ID_RBS96SG4LPVZ,14.443293,33.24602,0
ID_7JD2CC9EPCO2,14.405653,33.419485,0
ID_CM2XBFBW513G,14.326961,33.264256,0
ID_6Z0H0O14RFUT,14.365678,33.258147,1
ID_P9D9X8L8TQBW,14.470871,33.237845,1
ID_OWCX33SOQDDC,14.248628,33.255362,1
ID_R5DFJVS5RWNU,14.266864,33.249433,1
ID_72RJ4JQFNOSZ,14.312768,33.312136,1
ID_KM39ZSIZCC5A,14.112084,33.34735,0
ID_IL47BBO31RX2,14.448593,33.282671,0
ID_QWY0QGRZ67CB,14.516416,33.589266,0
ID_UOGH9C612Z0U,14.413199,33.225089,1
ID_RF2KUUV2X31J,14.379153,33.538781,0
ID_57TG5FV75VUM,14.35427,33.226976,1
ID_5B4D4G7697PZ,14.423171,33.332617,1
ID_SOIK1F4C3W8K,14.325164,33.273868,0
ID_K0PO08R86C43,14.371517,33.483175,0
ID_W8VGMULZUJ40,14.339448,33.252847,0
ID_9D0O9C6O17P5,14.126098,33.458112,1
ID_V54GHAAH3JIE,14.464134,33.285725,1
ID_32QO65X3J39P,14.427752,33.279527,0
ID_P5SA9PQ2VJG3,14.169217,33.341511,0
ID_XLOJ4MKDV5U1,14.16194,33.372952,0
ID_YZV56L1E2V72,14.437544,33.380048,1
ID_X14YVY66RVMC,14.37538,33.520725,0
ID_KV18RX3IAM3V,14.260216,33.333875,1
ID_8Z417MM6OH2F,14.444101,33.117112,0
ID_MZVTX9OE1WHE,14.16203,33.370706,0
ID_ECYLZQASSM7S,14.423081,33.359118,1
ID_67HOR4JXE8B5,14.530968,33.449937,0
ID_TRWWDZWIJ189,14.251413,33.244852,1
ID_7NMSWGQ7IPDV,14.351395,33.241708,1
ID_N6CUMF563BT5,14.377985,33.523869,0
ID_8L30V03QKRTT,14.429908,33.419574,1
ID_R5I88VKWM9JF,14.44994,33.146576,0
ID_J6GRI6PB76S2,14.280428,33.278808,1
ID_JAMX9ROBBFNM,14.561242,33.46449,0
ID_RL7W66TMSFTA,14.350856,33.186551,0
ID_CTI553BE5AMB,14.346993,33.38975,1
ID_IE5ZXMH6VPCR,14.410235,33.182689,1
ID_G22ZJZG27PJD,14.451378,33.145409,0
ID_73L2PGRCDQAZ,14.267403,33.434756,0
ID_F0TF3PTRB519,14.260126,33.306566,0
ID_O0B59UUWRBSE,14.441855,33.224281,1
ID_SGNYIUQJ7FTJ,14.415804,33.16571,0
ID_AMGQMBJH9J3P,14.440957,33.199487,1
ID_FJE9A56XIJK8,14.342861,33.280066,0
ID_225LVWSZW84F,14.39667,33.225808,0
ID_93PLXGRD2JGI,14.255635,33.281863,1
ID_BCB7PS0XHFH8,14.252311,33.227245,1
ID_W21ZVHA2K70A,14.283213,33.218442,1
ID_5Y6HGSRUFCAF,14.436106,33.491619,0
ID_GQ6TQURTVVID,14.164456,33.365945,0
ID_Y87BIM2YO4XI,14.460091,33.201733,1
ID_0PMUPHOLOGAD,14.401431,33.508418,0
ID_8G4QFT46FN6B,14.409157,33.369808,0
ID_E7NRE7KYJSYG,14.514619,33.547944,0
ID_RZT2LG5XUKPT,14.297676,33.332887,1
ID_OJB81QF7T0BJ,14.195807,33.383462,0
ID_8VNTHGHLSUNI,14.329207,33.253206,0
ID_C5ACHNL98VTX,14.179817,33.179275,0
